run_accession,te,reads,reads_in_file,reads_mapped
SRR11846565,Dyak:TART,661,60209984,5775321
SRR11846565,gypsy2,36230,60209984,5775321
SRR11846565,gypsy3,18021,60209984,5775321
SRR11846565,mdg3,75257,60209984,5775321
SRR11846565,gypsy4,61748,60209984,5775321
SRR11846565,gypsy5,9198,60209984,5775321
SRR11846565,mdg1,92219,60209984,5775321
SRR11846565,gypsy6,31058,60209984,5775321
SRR11846565,gypsy7,18906,60209984,5775321
SRR11846565,Ddip:Bari1,1465,60209984,5775321
SRR11846565,gypsy8,14442,60209984,5775321
SRR11846565,gypsy9,6513,60209984,5775321
SRR11846565,Stalker4,101440,60209984,5775321
SRR11846565,Dyak:HeT-A,5,60209984,5775321
SRR11846565,Stalker2,20905,60209984,5775321
SRR11846565,gypsy11,4983,60209984,5775321
SRR11846565,Dsim:ninja,18293,60209984,5775321
SRR11846565,Stalker3,2386,60209984,5775321
SRR11846565,gypsy12,55762,60209984,5775321
SRR11846565,FB,29835,60209984,5775321
SRR11846565,Damb:P-element_T,95,60209984,5775321
SRR11846565,3S18,55011,60209984,5775321
SRR11846565,Ivk,51546,60209984,5775321
SRR11846565,gypsy10,19936,60209984,5775321
SRR11846565,Dsil:Loa,2,60209984,5775321
SRR11846565,aurora-element,15778,60209984,5775321
SRR11846565,transib1,3714,60209984,5775321
SRR11846565,transib2,22314,60209984,5775321
SRR11846565,transib3,9506,60209984,5775321
SRR11846565,G2,30598,60209984,5775321
SRR11846565,transib4,3740,60209984,5775321
SRR11846565,G3,6472,60209984,5775321
SRR11846565,jockey,61989,60209984,5775321
SRR11846565,flea,51954,60209984,5775321
SRR11846565,G4,22402,60209984,5775321
SRR11846565,G5,24093,60209984,5775321
SRR11846565,G6,15059,60209984,5775321
SRR11846565,297,129806,60209984,5775321
SRR11846565,G7,688,60209984,5775321
SRR11846565,HMS-Beagle,58496,60209984,5775321
SRR11846565,roo,480884,60209984,5775321
SRR11846565,Bari2,882,60209984,5775321
SRR11846565,Bari1,30594,60209984,5775321
SRR11846565,Tabor,29606,60209984,5775321
SRR11846565,Porto1,29173,60209984,5775321
SRR11846565,looper1,2706,60209984,5775321
SRR11846565,Doc2-element,43266,60209984,5775321
SRR11846565,Dvir:Penelope,7,60209984,5775321
SRR11846565,Dpse:mini-me,259,60209984,5775321
SRR11846565,Dbuz:Kepler,4484,60209984,5775321
SRR11846565,mariner2,6804,60209984,5775321
SRR11846565,Quasimodo,103895,60209984,5775321
SRR11846565,accord,32403,60209984,5775321
SRR11846565,GATE,102157,60209984,5775321
SRR11846565,HeT-A,36346,60209984,5775321
SRR11846565,Circe,72588,60209984,5775321
SRR11846565,invader3,25848,60209984,5775321
SRR11846565,invader4,20995,60209984,5775321
SRR11846565,HB,14099,60209984,5775321
SRR11846565,invader1,42936,60209984,5775321
SRR11846565,invader2,65667,60209984,5775321
SRR11846565,Juan,39418,60209984,5775321
SRR11846565,HMS-Beagle2,61775,60209984,5775321
SRR11846565,hopper,12124,60209984,5775321
SRR11846565,micropia,33653,60209984,5775321
SRR11846565,Dana:Tom,4088,60209984,5775321
SRR11846565,invader5,4048,60209984,5775321
SRR11846565,invader6,9249,60209984,5775321
SRR1663593,Dmel_rpl32,507,18998560,1767435
SRR1663593,Dmel_rhi,1213,18998560,1767435
SRR1663593,Dmel_tj,890,18998560,1767435
SRR1663593,BS4,150,18998560,1767435
SRR1663593,BS3,3693,18998560,1767435
SRR1663593,G-element,5418,18998560,1767435
SRR1663593,ZAM,8320,18998560,1767435
SRR1663593,Idefix,32310,18998560,1767435
SRR1663593,opus,19197,18998560,1767435
SRR1663593,jockey2,2768,18998560,1767435
SRR1663593,1731,11013,18998560,1767435
SRR1663593,pogo,5102,18998560,1767435
SRR1663593,Rt1c,5246,18998560,1767435
SRR1663593,R2-element,8161,18998560,1767435
SRR1663593,Rt1b,24429,18998560,1767435
SRR1663593,Rt1a,11199,18998560,1767435
SRR1663593,Helena,1136,18998560,1767435
SRR1663593,Tom1,617,18998560,1767435
SRR1663593,Doc,41294,18998560,1767435
SRR1663593,Dtei:I-element,883,18998560,1767435
SRR1663593,springer,7685,18998560,1767435
SRR1663593,Tirant,10762,18998560,1767435
SRR1663593,Osvaldo,689,18998560,1767435
SRR1663593,Dhyd:Minos,49,18998560,1767435
SRR1663593,Dsub:SGM,12,18998560,1767435
SRR1663593,R1-2,1171,18998560,1767435
SRR1663593,S-element,10394,18998560,1767435
SRR1663593,gtwin,4078,18998560,1767435
SRR1663593,hopper2,2438,18998560,1767435
SRR1663593,Dvir:Helena,9014,18998560,1767435
SRR1663593,G5A,4363,18998560,1767435
SRR1663593,Transpac,15051,18998560,1767435
SRR1663593,copia,18755,18998560,1767435
SRR1663593,rover,12667,18998560,1767435
SRR1663593,Cr1a,66269,18998560,1767435
SRR1663593,S2,2339,18998560,1767435
SRR1663593,gypsy,8603,18998560,1767435
SRR1663593,Helitron,61,18998560,1767435
SRR1663593,Dbuz:ISBu2,7,18998560,1767435
SRR1663593,McClintock,9625,18998560,1767435
SRR1663593,Dm88,12783,18998560,1767435
SRR1663593,1360,49718,18998560,1767435
SRR1663593,diver,10122,18998560,1767435
SRR1663593,Stalker,27364,18998560,1767435
SRR1663593,INE-1,8107,18998560,1767435
SRR1663593,Dvir:Tv1,38,18998560,1767435
SRR1663593,TAHRE,20804,18998560,1767435
SRR1663593,BS,9041,18998560,1767435
SRR1663593,Dsub:GEM,202,18998560,1767435
SRR1663593,412,30485,18998560,1767435
SRR1663593,Doc4-element,3331,18998560,1767435
SRR1663593,diver2,10254,18998560,1767435
SRR1663593,Max-element,24823,18998560,1767435
SRR1663593,F-element,67134,18998560,1767435
SRR1663593,Fw2,2553,18998560,1767435
SRR1663593,Fw3,1359,18998560,1767435
SRR1663593,Burdock,9296,18998560,1767435
SRR1663593,Dvir:TART,649,18998560,1767435
SRR1663593,Tc1-2,4198,18998560,1767435
SRR1663593,blood,26155,18998560,1767435
SRR1663593,TART-A,2617,18998560,1767435
SRR1663593,Dbuz:BuT3,8,18998560,1767435
SRR1663593,TART-C,103,18998560,1767435
SRR1663593,Dnet:R1A,1,18998560,1767435
SRR1663593,TART-B,531,18998560,1767435
SRR1663593,Dbuz:BuT6,14,18998560,1767435
SRR1663593,17.6,21050,18998560,1767435
SRR1663593,X-element,12407,18998560,1767435
SRR1663593,R1A1-element,189221,18998560,1767435
SRR1663593,I-element,27230,18998560,1767435
SRR1663593,Tc1,5892,18998560,1767435
SRR1663593,Tc3,1421,18998560,1767435
SRR1663593,Doc3-element,20474,18998560,1767435
SRR1663593,Dbuz:INE-1,88,18998560,1767435
SRR1663593,rooA,15191,18998560,1767435
SRR1663593,Dfun:Isfun-1,47,18998560,1767435
SRR1663593,Q-element,1162,18998560,1767435
SRR1663593,frogger,1230,18998560,1767435
SRR1663593,accord2,9880,18998560,1767435
SRR1663593,NOF,729,18998560,1767435
SRR1663593,hobo,10194,18998560,1767435
SRR1663593,P-element,7232,18998560,1767435
SRR1663593,baggins,27276,18998560,1767435
SRR1663593,Dyak:TART,8,18998560,1767435
SRR1663593,gypsy2,8698,18998560,1767435
SRR1663593,gypsy3,4745,18998560,1767435
SRR1663593,mdg3,10657,18998560,1767435
SRR1663593,gypsy4,20232,18998560,1767435
SRR1663593,gypsy5,2731,18998560,1767435
SRR1663593,mdg1,25416,18998560,1767435
SRR1663593,gypsy6,8838,18998560,1767435
SRR1663593,gypsy7,6824,18998560,1767435
SRR1663593,Ddip:Bari1,487,18998560,1767435
SRR1663593,gypsy8,2959,18998560,1767435
SRR1663593,gypsy9,2309,18998560,1767435
SRR1663593,Stalker4,34174,18998560,1767435
SRR1663593,Dyak:HeT-A,3,18998560,1767435
SRR1663593,Stalker2,13895,18998560,1767435
SRR1663593,gypsy11,2323,18998560,1767435
SRR1663593,Dsim:ninja,3740,18998560,1767435
SRR1663593,Stalker3,789,18998560,1767435
SRR1663593,gypsy12,10035,18998560,1767435
SRR1663593,FB,13520,18998560,1767435
SRR1663593,Damb:P-element_T,26,18998560,1767435
SRR1663593,3S18,13166,18998560,1767435
SRR1663593,Ivk,11991,18998560,1767435
SRR1663593,gypsy10,6853,18998560,1767435
SRR1663593,aurora-element,2865,18998560,1767435
SRR1663593,transib1,1415,18998560,1767435
SRR1663593,transib2,8186,18998560,1767435
SRR1663593,transib3,3389,18998560,1767435
SRR1663593,G2,7931,18998560,1767435
SRR1663593,transib4,1595,18998560,1767435
SRR1663593,G3,2077,18998560,1767435
SRR1663593,jockey,24425,18998560,1767435
SRR1663593,flea,9522,18998560,1767435
SRR1663593,G4,7596,18998560,1767435
SRR1663593,G5,6278,18998560,1767435
SRR1663593,G6,3252,18998560,1767435
SRR1663593,297,31753,18998560,1767435
SRR1663593,G7,234,18998560,1767435
SRR1663593,HMS-Beagle,13973,18998560,1767435
SRR1663593,roo,119118,18998560,1767435
SRR1663593,Bari2,398,18998560,1767435
SRR1663593,Bari1,10755,18998560,1767435
SRR1663593,Tabor,16429,18998560,1767435
SRR1663593,Dbuz:Osvaldo,1,18998560,1767435
SRR1663593,Porto1,10724,18998560,1767435
SRR1663593,looper1,958,18998560,1767435
SRR1663593,Doc2-element,16677,18998560,1767435
SRR1663593,Dpse:mini-me,49,18998560,1767435
SRR1663593,Dbuz:Kepler,911,18998560,1767435
SRR1663593,mariner2,2171,18998560,1767435
SRR1663593,Quasimodo,30368,18998560,1767435
SRR1663593,accord,14005,18998560,1767435
SRR1663593,GATE,27449,18998560,1767435
SRR1663593,HeT-A,15925,18998560,1767435
SRR1663593,Circe,26289,18998560,1767435
SRR1663593,invader3,6719,18998560,1767435
SRR1663593,invader4,6831,18998560,1767435
SRR1663593,HB,5457,18998560,1767435
SRR1663593,invader1,10551,18998560,1767435
SRR1663593,invader2,19429,18998560,1767435
SRR1663593,Juan,9129,18998560,1767435
SRR1663593,HMS-Beagle2,22160,18998560,1767435
SRR1663593,hopper,7371,18998560,1767435
SRR1663593,micropia,9992,18998560,1767435
SRR1663593,Dana:Tom,5177,18998560,1767435
SRR1663593,invader5,1054,18998560,1767435
SRR1663593,invader6,2436,18998560,1767435
SRR23876568,Dmel_rpl32,6522,336496886,17358008
SRR23876568,Dmel_rhi,10810,336496886,17358008
SRR23876568,Dmel_tj,8050,336496886,17358008
SRR23876568,BS4,1287,336496886,17358008
SRR23876568,BS3,20302,336496886,17358008
SRR23876568,G-element,77360,336496886,17358008
SRR23876568,ZAM,41053,336496886,17358008
SRR23876568,Idefix,328519,336496886,17358008
SRR23876568,opus,356299,336496886,17358008
SRR23876568,jockey2,11283,336496886,17358008
SRR23876568,1731,191835,336496886,17358008
SRR23876568,pogo,49834,336496886,17358008
SRR23876568,Rt1c,23162,336496886,17358008
SRR23876568,R2-element,185120,336496886,17358008
SRR23876568,Rt1b,450801,336496886,17358008
SRR23876568,Rt1a,132720,336496886,17358008
SRR23876568,Helena,7358,336496886,17358008
SRR23876568,Tom1,3806,336496886,17358008
SRR23876568,Doc,519303,336496886,17358008
SRR23876568,Dtei:I-element,5377,336496886,17358008
SRR23876568,springer,95727,336496886,17358008
SRR23876568,Tirant,1705,336496886,17358008
SRR23876568,Osvaldo,5446,336496886,17358008
SRR23876568,Dhyd:Minos,106,336496886,17358008
SRR23876568,Dsub:SGM,26,336496886,17358008
SRR23876568,R1-2,5503,336496886,17358008
SRR23876568,S-element,49579,336496886,17358008
SRR23876568,gtwin,36243,336496886,17358008
SRR23876568,hopper2,9904,336496886,17358008
SRR23876568,Dvir:Helena,130910,336496886,17358008
SRR23876568,G5A,22632,336496886,17358008
SRR23876568,Transpac,130153,336496886,17358008
SRR23876568,copia,317275,336496886,17358008
SRR23876568,rover,92590,336496886,17358008
SRR23876568,Cr1a,421920,336496886,17358008
SRR23876568,S2,10279,336496886,17358008
SRR23876568,gypsy,96781,336496886,17358008
SRR23876568,Helitron,271,336496886,17358008
SRR23876568,Dbuz:ISBu2,15,336496886,17358008
SRR23876568,McClintock,113357,336496886,17358008
SRR23876568,Dm88,117671,336496886,17358008
SRR23876568,1360,448597,336496886,17358008
SRR23876568,diver,112267,336496886,17358008
SRR23876568,Stalker,255880,336496886,17358008
SRR23876568,INE-1,20648,336496886,17358008
SRR23876568,Dvir:Tv1,56,336496886,17358008
SRR23876568,TAHRE,136430,336496886,17358008
SRR23876568,BS,83600,336496886,17358008
SRR23876568,Dsub:GEM,1176,336496886,17358008
SRR23876568,412,454900,336496886,17358008
SRR23876568,Doc4-element,14432,336496886,17358008
SRR23876568,diver2,107021,336496886,17358008
SRR23876568,Max-element,290500,336496886,17358008
SRR23876568,F-element,948629,336496886,17358008
SRR23876568,Fw2,14532,336496886,17358008
SRR23876568,Fw3,9317,336496886,17358008
SRR23876568,Burdock,79404,336496886,17358008
SRR23876568,Dvir:TART,3640,336496886,17358008
SRR23876568,Tc1-2,21938,336496886,17358008
SRR23876568,blood,239668,336496886,17358008
SRR23876568,Dtak:R1A2,312,336496886,17358008
SRR23876568,TART-A,130120,336496886,17358008
SRR23876568,Dbuz:BuT3,53,336496886,17358008
SRR23876568,TART-C,25575,336496886,17358008
SRR23876568,Dnet:R1A,353,336496886,17358008
SRR23876568,TART-B,66041,336496886,17358008
SRR23876568,Dbuz:BuT6,170,336496886,17358008
SRR23876568,17.6,433442,336496886,17358008
SRR23876568,X-element,131394,336496886,17358008
SRR23876568,R1A1-element,1165542,336496886,17358008
SRR23876568,I-element,58213,336496886,17358008
SRR23876568,Tc1,32760,336496886,17358008
SRR23876568,Tc3,6344,336496886,17358008
SRR23876568,Doc3-element,147176,336496886,17358008
SRR23876568,Dbuz:INE-1,75,336496886,17358008
SRR23876568,rooA,87388,336496886,17358008
SRR23876568,Dfun:Isfun-1,193,336496886,17358008
SRR23876568,Q-element,13139,336496886,17358008
SRR23876568,frogger,8035,336496886,17358008
SRR23876568,accord2,83403,336496886,17358008
SRR23876568,NOF,3367,336496886,17358008
SRR23876568,hobo,4284,336496886,17358008
SRR23876568,baggins,174417,336496886,17358008
SRR23876568,Dyak:TART,13357,336496886,17358008
SRR23876568,gypsy2,73251,336496886,17358008
SRR23876568,gypsy3,31529,336496886,17358008
SRR23876568,mdg3,140726,336496886,17358008
SRR23876568,gypsy4,185113,336496886,17358008
SRR23876568,gypsy5,20722,336496886,17358008
SRR23876568,mdg1,329004,336496886,17358008
SRR23876568,gypsy6,90718,336496886,17358008
SRR23876568,gypsy7,38592,336496886,17358008
SRR23876568,Ddip:Bari1,1595,336496886,17358008
SRR23876568,gypsy8,19717,336496886,17358008
SRR23876568,gypsy9,11445,336496886,17358008
SRR23876568,Stalker4,314563,336496886,17358008
SRR23876568,Dyak:HeT-A,3,336496886,17358008
SRR23876568,Stalker2,127961,336496886,17358008
SRR23876568,gypsy11,7481,336496886,17358008
SRR23876568,Dsim:ninja,58769,336496886,17358008
SRR23876568,Stalker3,5926,336496886,17358008
SRR23876568,gypsy12,149309,336496886,17358008
SRR23876568,FB,60584,336496886,17358008
SRR23876568,Damb:P-element_T,124,336496886,17358008
SRR23876568,3S18,107312,336496886,17358008
SRR23876568,Ivk,175621,336496886,17358008
SRR23876568,gypsy10,28307,336496886,17358008
SRR23876568,Dsil:Loa,6,336496886,17358008
SRR23876568,aurora-element,54802,336496886,17358008
SRR23876568,transib1,7901,336496886,17358008
SRR23876568,transib2,47877,336496886,17358008
SRR23876568,transib3,15706,336496886,17358008
SRR23876568,G2,127856,336496886,17358008
SRR23876568,transib4,7316,336496886,17358008
SRR23876568,G3,10156,336496886,17358008
SRR23876568,jockey,198245,336496886,17358008
SRR23876568,flea,98132,336496886,17358008
SRR23876568,G4,37321,336496886,17358008
SRR23876568,G5,48510,336496886,17358008
SRR23876568,G6,43854,336496886,17358008
SRR23876568,297,372487,336496886,17358008
SRR23876568,G7,1815,336496886,17358008
SRR23876568,HMS-Beagle,216870,336496886,17358008
SRR23876568,roo,1361607,336496886,17358008
SRR23876568,Bari2,2165,336496886,17358008
SRR23876568,Bari1,115685,336496886,17358008
SRR23876568,Tabor,194887,336496886,17358008
SRR23876568,Dbuz:Osvaldo,1,336496886,17358008
SRR23876568,Porto1,50306,336496886,17358008
SRR23876568,looper1,5132,336496886,17358008
SRR23876568,Doc2-element,143683,336496886,17358008
SRR23876568,Dvir:Penelope,10,336496886,17358008
SRR23876568,Dpse:mini-me,248,336496886,17358008
SRR23876568,Dbuz:Kepler,15268,336496886,17358008
SRR23876568,Dvir:HeT-A,2,336496886,17358008
SRR23876568,mariner2,9972,336496886,17358008
SRR23876568,Quasimodo,468623,336496886,17358008
SRR23876568,accord,81036,336496886,17358008
SRR23876568,GATE,400771,336496886,17358008
SRR23876568,HeT-A,98808,336496886,17358008
SRR23876568,Circe,252348,336496886,17358008
SRR23876568,invader3,84514,336496886,17358008
SRR23876568,invader4,77046,336496886,17358008
SRR23876568,HB,18028,336496886,17358008
SRR23876568,invader1,99882,336496886,17358008
SRR23876568,invader2,204104,336496886,17358008
SRR23876568,Juan,102868,336496886,17358008
SRR23876568,HMS-Beagle2,114297,336496886,17358008
SRR23876568,hopper,34872,336496886,17358008
SRR23876568,micropia,135938,336496886,17358008
SRR23876568,Dana:Tom,69809,336496886,17358008
SRR23876568,invader5,3956,336496886,17358008
SRR23876568,invader6,28234,336496886,17358008
SRR1663568,Dmel_rpl32,413,16953975,1478996
SRR1663568,Dmel_rhi,956,16953975,1478996
SRR1663568,Dmel_tj,742,16953975,1478996
SRR1663568,BS4,148,16953975,1478996
SRR1663568,BS3,2845,16953975,1478996
SRR1663568,G-element,4860,16953975,1478996
SRR1663568,ZAM,5890,16953975,1478996
SRR1663568,Idefix,25801,16953975,1478996
SRR1663568,opus,22548,16953975,1478996
SRR1663568,jockey2,2437,16953975,1478996
SRR1663568,1731,5954,16953975,1478996
SRR1663568,pogo,5110,16953975,1478996
SRR1663568,Rt1c,3746,16953975,1478996
SRR1663568,R2-element,14668,16953975,1478996
SRR1663568,Rt1b,18490,16953975,1478996
SRR1663568,Rt1a,8702,16953975,1478996
SRR1663568,Helena,947,16953975,1478996
SRR1663568,Tom1,521,16953975,1478996
SRR1663568,Doc,31167,16953975,1478996
SRR1663568,Dtei:I-element,644,16953975,1478996
SRR1663568,springer,5298,16953975,1478996
SRR1663568,Tirant,6861,16953975,1478996
SRR1663568,Osvaldo,512,16953975,1478996
SRR1663568,Dhyd:Minos,59,16953975,1478996
SRR1663568,Dsub:SGM,4,16953975,1478996
SRR1663568,R1-2,806,16953975,1478996
SRR1663568,S-element,8756,16953975,1478996
SRR1663568,gtwin,4308,16953975,1478996
SRR1663568,hopper2,1283,16953975,1478996
SRR1663568,Dvir:Helena,10722,16953975,1478996
SRR1663568,G5A,3448,16953975,1478996
SRR1663568,Transpac,11047,16953975,1478996
SRR1663568,copia,81223,16953975,1478996
SRR1663568,rover,6458,16953975,1478996
SRR1663568,Cr1a,50688,16953975,1478996
SRR1663568,S2,1760,16953975,1478996
SRR1663568,gypsy,5946,16953975,1478996
SRR1663568,Helitron,36,16953975,1478996
SRR1663568,Dbuz:ISBu2,6,16953975,1478996
SRR1663568,McClintock,10583,16953975,1478996
SRR1663568,Dm88,8992,16953975,1478996
SRR1663568,1360,39384,16953975,1478996
SRR1663568,diver,9511,16953975,1478996
SRR1663568,Stalker,23099,16953975,1478996
SRR1663568,INE-1,6313,16953975,1478996
SRR1663568,Dvir:Tv1,22,16953975,1478996
SRR1663568,TAHRE,7686,16953975,1478996
SRR1663568,BS,8720,16953975,1478996
SRR1663568,Dsub:GEM,137,16953975,1478996
SRR1663568,412,30656,16953975,1478996
SRR1663568,Doc4-element,2223,16953975,1478996
SRR1663568,diver2,7723,16953975,1478996
SRR1663568,Max-element,15009,16953975,1478996
SRR1663568,F-element,52769,16953975,1478996
SRR1663568,Fw2,1991,16953975,1478996
SRR1663568,Fw3,1127,16953975,1478996
SRR1663568,Burdock,10464,16953975,1478996
SRR1663568,Dvir:TART,484,16953975,1478996
SRR1663568,Tc1-2,3381,16953975,1478996
SRR1663568,blood,25363,16953975,1478996
SRR1663568,TART-A,417,16953975,1478996
SRR1663568,Dbuz:BuT3,8,16953975,1478996
SRR1663568,TART-C,2079,16953975,1478996
SRR1663568,Dnet:R1A,3,16953975,1478996
SRR1663568,TART-B,77,16953975,1478996
SRR1663568,Dbuz:BuT6,14,16953975,1478996
SRR1663568,17.6,28667,16953975,1478996
SRR1663568,X-element,9748,16953975,1478996
SRR1663568,R1A1-element,103615,16953975,1478996
SRR1663568,I-element,23299,16953975,1478996
SRR1663568,Tc1,4961,16953975,1478996
SRR1663568,Tc3,1014,16953975,1478996
SRR1663568,Doc3-element,15561,16953975,1478996
SRR1663568,Dbuz:INE-1,80,16953975,1478996
SRR1663568,rooA,11365,16953975,1478996
SRR1663568,Dfun:Isfun-1,34,16953975,1478996
SRR1663568,Q-element,889,16953975,1478996
SRR1663568,frogger,846,16953975,1478996
SRR1663568,accord2,7782,16953975,1478996
SRR1663568,NOF,304,16953975,1478996
SRR1663568,hobo,8980,16953975,1478996
SRR1663568,P-element,3933,16953975,1478996
SRR1663568,baggins,19546,16953975,1478996
SRR1663568,Dyak:TART,952,16953975,1478996
SRR1663568,gypsy2,7736,16953975,1478996
SRR1663568,gypsy3,3286,16953975,1478996
SRR1663568,mdg3,18321,16953975,1478996
SRR1663568,gypsy4,16548,16953975,1478996
SRR1663568,gypsy5,2670,16953975,1478996
SRR1663568,mdg1,19082,16953975,1478996
SRR1663568,gypsy6,7835,16953975,1478996
